Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Toulouse Matabiau,Boussens ,TER,872619,10-03-2023,06:07:00,06:07:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Auch ,TER,870301,10-03-2023,06:24:00,06:24:00,0,,"['Saint-Agne', 'Gallieni - Cancéropôle', 'Saint-Cyprien - Arènes', 'Colomiers', 'Colomiers - Lycée International', 'Pibrac', 'Brax - Léguevin', 'L\'Isle-Jourdain"", \'links\': [], \'coord\': {\'lat\': \'43.617185\', \'lon\': \'1.089829\'}, \'label\': ""L\'Isle-Jourdain (L\'Isle-Jourdain)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611806:Train\'', 'Gimont Cahuzac', 'Aubiet', 'Auch']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871802,10-03-2023,06:28:00,06:28:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872701,10-03-2023,06:31:00,06:31:00,0,,"['Saint-Agne', 'Muret', 'Boussens', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872881,10-03-2023,06:40:00,06:40:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens', 'Saint-Martory', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Mazamet ,TER,872400,10-03-2023,06:43:00,06:43:00,0,,"['Montrabé', 'Montastruc-la-Conseillère', 'Saint-Sulpice', 'Les Cauquillous', 'Lavaur', 'Damiatte - Saint-Paul', 'Vielmur-sur-Agout', 'Castres', 'Labruguière', 'Mazamet']"
Toulouse Matabiau,Ax-les-Thermes ,TER,871451,10-03-2023,06:47:00,06:47:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Venerque - Le Vernet', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Saint-Jean-de-Verges', 'Foix', 'Tarascon-sur-Ariège', 'Les Cabannes', 'Luzenac - Garanou', 'Ax-les-Thermes']"
Toulouse Matabiau,Carcassonne ,TER,870609,10-03-2023,06:49:00,06:49:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Figeac ,TER,871202,10-03-2023,06:53:00,06:53:00,0,,"['Saint-Sulpice', 'Lisle-sur-Tarn', 'Gaillac', 'Cordes - Vindrac', 'Lexos', 'Laguépie', 'Najac', 'Villefranche-de-Rouergue', 'Salles-Courbatiès', 'Capdenac', 'Figeac']"
Toulouse Matabiau,Cahors ,TER,871602,10-03-2023,07:01:00,07:01:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon', 'Albias', 'Caussade', 'Lalbenque - Fontanes', 'Cahors']"
Toulouse Matabiau,Agen ,TER,871806,10-03-2023,07:01:00,07:01:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon', 'Lavilledieu', 'Castelsarrasin', 'Moissac', 'Valence d\'Agen"", \'links\': [], \'coord\': {\'lat\': \'44.111643\', \'lon\': \'0.891595\'}, \'label\': ""Valence d\'Agen (Valence)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611863:Train\'', 'Lamagistère', 'Agen']"
Toulouse Matabiau,Muret ,TER,872605,10-03-2023,07:01:00,07:01:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret']"
Toulouse Matabiau,Rodez ,TER,870002,10-03-2023,07:15:00,07:15:00,0,,"['Saint-Sulpice', 'Rabastens - Coufouleux', 'Lisle-sur-Tarn', 'Gaillac', 'Albi-Ville', 'Albi Madeleine', 'Carmaux', 'Tanus', 'Naucelle', 'Baraqueville Carcenac Peyralès', 'Luc-la-Primaube', 'Rodez']"
Toulouse Matabiau,Foix ,TER,871401,10-03-2023,07:16:00,07:16:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Saint-Jean-de-Verges', 'Foix']"
Toulouse Matabiau,Perpignan ,TER,876251,10-03-2023,07:16:00,07:16:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Toulouse Matabiau,Auch ,TER,870303,10-03-2023,07:24:00,07:24:00,0,,"['Saint-Agne', 'Gallieni - Cancéropôle', 'Saint-Cyprien - Arènes', 'Colomiers', 'Colomiers - Lycée International', 'Pibrac', 'Brax - Léguevin', 'L\'Isle-Jourdain"", \'links\': [], \'coord\': {\'lat\': \'43.617185\', \'lon\': \'1.089829\'}, \'label\': ""L\'Isle-Jourdain (L\'Isle-Jourdain)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611806:Train\'', 'Gimont Cahuzac', 'Aubiet', 'Auch']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872703,10-03-2023,07:31:00,07:31:00,0,,"['Saint-Agne', 'Muret', 'Carbonne', 'Cazères-sur-Garonne', 'Boussens', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871604,10-03-2023,07:31:00,07:31:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Boussens ,TER,872625,10-03-2023,07:42:00,07:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Latour-de-Carol - Enveitg ,TER,871471,10-03-2023,07:47:00,07:47:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Pins-Justaret', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Foix', 'Tarascon-sur-Ariège', 'Luzenac - Garanou', 'Ax-les-Thermes', 'Mérens-les-Vals', 'L\'Hospitalet près l\'Andorre"", \'links\': [], \'coord\': {\'lat\': \'42.589453\', \'lon\': \'1.800264\'}, \'label\': ""L\'Hospitalet près l\'Andorre (L\'Hospitalet-près-l\'Andorre)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611517:Train\'', 'Porté-Puymorens', 'Latour-de-Carol - Enveitg']"
Toulouse Matabiau,Carcassonne ,TER,870607,10-03-2023,07:48:00,07:48:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Mazamet ,TER,872402,10-03-2023,07:50:00,07:50:00,0,,"['Montrabé', 'Montastruc-la-Conseillère', 'Saint-Sulpice', 'Les Cauquillous', 'Lavaur', 'Damiatte - Saint-Paul', 'Vielmur-sur-Agout', 'Castres', 'Labruguière', 'Mazamet']"
Toulouse Matabiau,Agen ,TER,871808,10-03-2023,07:55:00,07:55:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon', 'Lavilledieu', 'Castelsarrasin', 'Moissac', 'Valence d\'Agen"", \'links\': [], \'coord\': {\'lat\': \'44.111643\', \'lon\': \'0.891595\'}, \'label\': ""Valence d\'Agen (Valence)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611863:Train\'', 'Lamagistère', 'Agen']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871810,10-03-2023,08:01:00,08:01:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Muret ,TER,872601,10-03-2023,08:01:00,08:01:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret']"
Toulouse Matabiau,Carcassonne ,TER,870605,10-03-2023,08:08:00,08:08:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Auch ,TER,870305,10-03-2023,08:24:00,08:24:00,0,,"['Saint-Agne', 'Gallieni - Cancéropôle', 'Saint-Cyprien - Arènes', 'Colomiers', 'Colomiers - Lycée International', 'Pibrac', 'Brax - Léguevin', 'L\'Isle-Jourdain"", \'links\': [], \'coord\': {\'lat\': \'43.617185\', \'lon\': \'1.089829\'}, \'label\': ""L\'Isle-Jourdain (L\'Isle-Jourdain)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611806:Train\'', 'Gimont Cahuzac', 'Aubiet', 'Auch']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872729,10-03-2023,08:31:00,08:31:00,0,,"['Saint-Agne', 'Muret', 'Carbonne', 'Cazères-sur-Garonne', 'Boussens', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Foix ,TER,871403,10-03-2023,08:47:00,08:47:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Pins-Justaret', 'Venerque - Le Vernet', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Saint-Jean-de-Verges', 'Foix']"
Toulouse Matabiau,Capdenac ,TER,871204,10-03-2023,08:57:00,08:57:00,0,,"['Saint-Sulpice', 'Lisle-sur-Tarn', 'Gaillac', 'Cordes - Vindrac', 'Lexos', 'Laguépie', 'Najac', 'Villefranche-de-Rouergue', 'Salles-Courbatiès', 'Capdenac']"
Toulouse Matabiau,Cahors ,TER,871606,10-03-2023,09:01:00,09:01:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon', 'Albias', 'Caussade', 'Lalbenque - Fontanes', 'Cahors']"
Toulouse Matabiau,Perpignan ,TER,876253,10-03-2023,09:17:00,09:17:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Toulouse Matabiau,Carmaux ,TER,870050,10-03-2023,09:17:00,09:17:00,0,,"['Gragnague', 'Montastruc-la-Conseillère', 'Saint-Sulpice', 'Rabastens - Coufouleux', 'Lisle-sur-Tarn', 'Gaillac', 'Tessonnières', 'Marssac-sur-Tarn', 'Albi-Ville', 'Albi Madeleine', 'Carmaux']"
Toulouse Matabiau,L'Isle-Jourdain ,TER,870403,10-03-2023,09:24:00,09:24:00,0,,"['Saint-Agne', 'Gallieni - Cancéropôle', 'Saint-Cyprien - Arènes', 'Colomiers', 'Colomiers - Lycée International', 'Pibrac', 'Brax - Léguevin', 'Mérenvielle', 'L\'Isle-Jourdain"", \'links\': [], \'coord\': {\'lat\': \'43.617185\', \'lon\': \'1.089829\'}, \'label\': ""L\'Isle-Jourdain (L\'Isle-Jourdain)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611806:Train\'']"
Toulouse Matabiau,Bayonne ,Intercités,62011,10-03-2023,09:37:00,09:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Boussens ,TER,872609,10-03-2023,09:42:00,09:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Bayonne ,Intercités,62001,10-03-2023,09:47:00,09:47:00,0,,"['Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Bayonne']"
Toulouse Matabiau,Latour-de-Carol - Enveitg ,TER,871473,10-03-2023,09:47:00,09:47:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Pins-Justaret', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Foix', 'Tarascon-sur-Ariège', 'Les Cabannes', 'Luzenac - Garanou', 'Ax-les-Thermes', 'Mérens-les-Vals', 'L\'Hospitalet près l\'Andorre"", \'links\': [], \'coord\': {\'lat\': \'42.589453\', \'lon\': \'1.800264\'}, \'label\': ""L\'Hospitalet près l\'Andorre (L\'Hospitalet-près-l\'Andorre)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611517:Train\'', 'Porté-Puymorens', 'Latour-de-Carol - Enveitg']"
Toulouse Matabiau,Carcassonne ,TER,870611,10-03-2023,10:04:00,10:04:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Rodez ,TER,870004,10-03-2023,10:05:00,10:05:00,0,,"['Saint-Sulpice', 'Rabastens - Coufouleux', 'Lisle-sur-Tarn', 'Gaillac', 'Albi-Ville', 'Albi Madeleine', 'Carmaux', 'Naucelle', 'Baraqueville Carcenac Peyralès', 'Luc-la-Primaube', 'Rodez']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871814,10-03-2023,10:08:00,10:08:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872705,10-03-2023,10:16:00,10:16:00,0,,"['Saint-Agne', 'Muret', 'Carbonne', 'Cazères-sur-Garonne', 'Boussens', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Auch ,TER,870307,10-03-2023,10:24:00,10:24:00,0,,"['Saint-Agne', 'Gallieni - Cancéropôle', 'Saint-Cyprien - Arènes', 'Colomiers', 'Colomiers - Lycée International', 'Pibrac', 'Brax - Léguevin', 'L\'Isle-Jourdain"", \'links\': [], \'coord\': {\'lat\': \'43.617185\', \'lon\': \'1.089829\'}, \'label\': ""L\'Isle-Jourdain (L\'Isle-Jourdain)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611806:Train\'', 'Gimont Cahuzac', 'Aubiet', 'Auch']"
Toulouse Matabiau,Foix ,TER,871405,10-03-2023,10:47:00,10:47:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Pins-Justaret', 'Venerque - Le Vernet', 'Auterive', 'Cintegabelle', 'Saverdun', 'Le Vernet d\'Ariège"", \'links\': [], \'coord\': {\'lat\': \'43.189541\', \'lon\': \'1.611911\'}, \'label\': ""Le Vernet d\'Ariège (Le Vernet)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611350:Train\'', 'Pamiers', 'Varilhes', 'Foix']"
Toulouse Matabiau,Cahors ,TER,871610,10-03-2023,11:01:00,11:01:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon', 'Albias', 'Caussade', 'Lalbenque - Fontanes', 'Cahors']"
Toulouse Matabiau,Rodez ,TER,870006,10-03-2023,11:16:00,11:16:00,0,,"['Saint-Sulpice', 'Rabastens - Coufouleux', 'Lisle-sur-Tarn', 'Gaillac', 'Albi-Ville', 'Albi Madeleine', 'Carmaux', 'Naucelle', 'Baraqueville Carcenac Peyralès', 'Luc-la-Primaube', 'Rodez']"
Toulouse Matabiau,Perpignan ,TER,876255,10-03-2023,11:17:00,11:17:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Toulouse Matabiau,Bayonne ,Intercités,62013,10-03-2023,11:37:00,11:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Boussens ,TER,872603,10-03-2023,11:42:00,11:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6034,09-03-2023,13:48:00,13:48:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Avignon Centre,Port-Bou ,TER,86987,09-03-2023,14:51:30,14:51:30,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Narbonne,Marseille - Saint-Charles ,TER,876542,09-03-2023,15:36:30,15:36:30,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Tarascon', 'Arles', 'Saint-Martin-de-Crau', 'Miramas', 'Vitrolles - Aéroport Marseille Provence', 'Marseille - Saint-Charles']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6206,09-03-2023,15:49:00,15:49:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Avignon Centre,Port-Bou ,TER,86989,09-03-2023,16:53:00,16:53:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4661,09-03-2023,16:56:00,16:56:00,0,,"['Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Port-Bou,Avignon Centre ,TER,86992,09-03-2023,17:13:00,17:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Avignon Centre,Cerbère ,TER,876427,09-03-2023,18:55:00,18:55:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4663,09-03-2023,18:58:00,18:58:00,0,,"['Nîmes Centre', 'Marseille - Saint-Charles']"
Port-Bou,Avignon Centre ,TER,86994,09-03-2023,19:13:00,19:12:00,1,Retard non expliqué,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6200,10-03-2023,05:50:00,05:50:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Nîmes Centre,Port-Bou ,TER,86967,10-03-2023,05:51:00,05:51:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Nîmes Centre,Toulouse Matabiau ,TER,876205,10-03-2023,06:13:30,06:13:30,0,,"['Villeneuve-lès-Maguelone', 'Vic - Mireval', 'Frontignan', 'Sète', 'Marseillan Plage', 'Agde', 'Vias', 'Béziers', 'Coursan', 'Narbonne', 'Lézignan-Corbières', 'Carcassonne', 'Bram', 'Castelnaudary', 'Avignonet', 'Villefranche-de-Lauragais', 'Villenouvelle', 'Baziège', 'Montlaur', 'Escalquens', 'Labège - Village', 'Labège - Innopole', 'Montaudran', 'Toulouse Matabiau']"
Narbonne,Marseille - Saint-Charles ,TER,876532,10-03-2023,06:37:30,06:37:30,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Tarascon', 'Arles', 'Saint-Martin-de-Crau', 'Miramas', 'Vitrolles - Aéroport Marseille Provence', 'Marseille - Saint-Charles']"
Montpellier Saint-Roch,Avignon Centre ,TER,876302,10-03-2023,06:42:30,06:42:30,0,,"['Baillargues', 'Lunel', 'Gallargues', 'Vergèze - Codognan', 'Uchaud', 'Milhaud', 'Saint-Césaire', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Nîmes Centre,Port-Bou ,TER,86969,10-03-2023,06:55:00,06:55:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Nîmes Centre,Sète ,TER,876321,10-03-2023,06:59:30,06:59:30,0,,"['Frontignan', 'Sète']"
Narbonne,Avignon Centre ,TER,876402,10-03-2023,07:13:00,07:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Nîmes Centre,Narbonne ,TER,876601,10-03-2023,07:29:00,07:29:00,0,,"['Villeneuve-lès-Maguelone', 'Vic - Mireval', 'Frontignan', 'Sète', 'Marseillan Plage', 'Agde', 'Vias', 'Béziers', 'Coursan', 'Narbonne']"
Narbonne,Lunel ,TER,876102,10-03-2023,07:29:30,07:29:30,0,,"['Saint-Aunès', 'Baillargues', 'Lunel-Viel', 'Lunel']"
Narbonne,Marseille - Saint-Charles ,TER,876534,10-03-2023,07:38:30,07:38:30,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Arles', 'Saint-Martin-de-Crau', 'Miramas', 'Vitrolles - Aéroport Marseille Provence', 'Marseille - Saint-Charles']"
Avignon Centre,Sète ,TER,876301,10-03-2023,07:42:00,07:42:00,0,,"['Villeneuve-lès-Maguelone', 'Vic - Mireval', 'Frontignan', 'Sète']"
Avignon Centre,Narbonne ,TER,876405,10-03-2023,07:51:00,07:51:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne']"
Sète,Avignon Centre ,TER,876304,10-03-2023,07:58:30,07:58:30,0,,"['Baillargues', 'Lunel', 'Gallargues', 'Vergèze - Codognan', 'Uchaud', 'Milhaud', 'Saint-Césaire', 'Nîmes Centre', 'Avignon Centre']"
Narbonne,Avignon Centre ,TER,876404,10-03-2023,08:13:00,08:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Carcassonne,Nîmes Centre ,TER,876225,10-03-2023,08:30:30,08:30:30,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre']"
